dataset,mode,fold,run_index,family_id,family_label,result_type,result_label,rmse_raw,rmse_model_space,standardized_targets,source,entry_id,entry_label,resume_source
yacht,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.8561775088310242,0.05946879833936691,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
yacht,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.3468786478042603,0.09355216473340988,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
yacht,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.1770870685577393,0.08175867795944214,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
yacht,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,1.4863710403442383,0.09628728777170181,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
yacht,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,2.1571204662323,0.1397385150194168,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
yacht,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,6.784528732299805,0.4395025074481964,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
yacht,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,3.6372668743133545,0.23562254011631012,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
yacht,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,0.9632439017295837,0.06239904463291168,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
yacht,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.1595734357833862,0.07511729001998901,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
yacht,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.184748649597168,0.07674814015626907,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
yacht,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.8985373973846436,0.12298743426799774,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
yacht,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,2.260307550430298,0.1472415030002594,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
yacht,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,1.337783932685852,0.08714627474546432,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
yacht,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,6.659636497497559,0.43382370471954346,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
yacht,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,4.566549301147461,0.29747530817985535,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
yacht,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,1.3429646492004395,0.08748374879360199,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
yacht,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,1.0661835670471191,0.06945359706878662,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
yacht,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,1.6616687774658203,0.10824483633041382,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
yacht,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,1.3628602027893066,0.08877978473901749,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
yacht,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,3.0949013233184814,0.20491929352283478,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
yacht,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,2.29575252532959,0.1520061492919922,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
yacht,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,7.837367057800293,0.5189269185066223,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
yacht,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,5.079608917236328,0.33633050322532654,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
yacht,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,2.0959906578063965,0.13877952098846436,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
yacht,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,2.295611619949341,0.15199680626392365,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
yacht,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,2.1143300533294678,0.139993816614151,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
yacht,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,2.022719144821167,0.1339280754327774,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
yacht,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,2.8697376251220703,0.18521863222122192,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
yacht,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,2.5128328800201416,0.16218329966068268,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
yacht,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,6.090287685394287,0.39307940006256104,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
yacht,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,4.842986583709717,0.3125760853290558,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
yacht,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,5.228985786437988,0.3374892771244049,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
yacht,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.8656362295150757,0.055869922041893005,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
yacht,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.9901944398880005,0.0639091432094574,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
yacht,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.713270366191864,0.04603589326143265,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,1.0258095264434814,0.10196622461080551,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
energy_efficiency,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,1.0036745071411133,0.09976600855588913,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
energy_efficiency,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.7113298773765564,0.07070672512054443,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
energy_efficiency,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.8001059889793396,0.07953112572431564,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,0.5161329507827759,0.051304012537002563,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
energy_efficiency,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.5120427012443542,0.05089742690324783,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
energy_efficiency,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.43137580156326294,0.042879074811935425,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
energy_efficiency,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.4174429774284363,0.04149413853883743,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,1.2213151454925537,0.12127799540758133,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
energy_efficiency,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,0.8538407683372498,0.08478736132383347,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
energy_efficiency,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.074498176574707,0.1066988855600357,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
energy_efficiency,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.0033459663391113,0.09963338822126389,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,0.5466306209564209,0.054281048476696014,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
energy_efficiency,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.5372977256774902,0.053354278206825256,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
energy_efficiency,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.539533793926239,0.05357631668448448,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
energy_efficiency,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.5320548415184021,0.05283363536000252,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,1.2873687744140625,0.12685227394104004,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
energy_efficiency,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,1.211143136024475,0.11934129893779755,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
energy_efficiency,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,1.1381793022155762,0.11215171217918396,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
energy_efficiency,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.986646831035614,0.09722032397985458,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,0.5922139286994934,0.058354441076517105,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
energy_efficiency,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6092130541801453,0.06002947315573692,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
energy_efficiency,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.5240107178688049,0.051633961498737335,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
energy_efficiency,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.5371413826942444,0.05292779579758644,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,1.2748019695281982,0.12763865292072296,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
energy_efficiency,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,0.994994580745697,0.09962312877178192,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
energy_efficiency,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.9193221926689148,0.09204649925231934,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
energy_efficiency,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.2086268663406372,0.12101291865110397,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,0.4934445321559906,0.049405768513679504,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
energy_efficiency,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.49104782938957214,0.04916582256555557,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
energy_efficiency,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.4475373327732086,0.04480936750769615,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
energy_efficiency,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.4642332196235657,0.04648103937506676,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,0.8428884148597717,0.08271975815296173,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,checkpoint
energy_efficiency,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,1.1315745115280151,0.11105094850063324,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,checkpoint
energy_efficiency,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.8173858523368835,0.08021695911884308,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,checkpoint
energy_efficiency,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,1.0816192626953125,0.10614841431379318,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,checkpoint
energy_efficiency,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,0.4942721128463745,0.04850707948207855,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,checkpoint
energy_efficiency,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.49444517493247986,0.04852408543229103,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,checkpoint
energy_efficiency,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.48060351610183716,0.04716567322611809,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,checkpoint
energy_efficiency,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.4751141667366028,0.04662696644663811,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,checkpoint
bike_sharing,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,58.14146423339844,0.3208030164241791,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
bike_sharing,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,53.431739807128906,0.2948164939880371,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
bike_sharing,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,59.62858200073242,0.3290083706378937,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
bike_sharing,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,55.843379974365234,0.30812302231788635,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
bike_sharing,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,44.622703552246094,0.24621151387691498,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
bike_sharing,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,44.51240158081055,0.24560289084911346,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
bike_sharing,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,47.450660705566406,0.2618151307106018,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
bike_sharing,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,46.78255844116211,0.2581287920475006,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
bike_sharing,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,54.13597869873047,0.2986848056316376,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
bike_sharing,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,49.87437057495117,0.2751722037792206,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
bike_sharing,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,68.53520202636719,0.3781297206878662,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
bike_sharing,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,59.41874313354492,0.3278314173221588,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
bike_sharing,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,42.21916961669922,0.23293612897396088,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
bike_sharing,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,42.017051696777344,0.2318209707736969,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
bike_sharing,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,43.79640197753906,0.2416381984949112,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
bike_sharing,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,42.56705093383789,0.23485547304153442,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
bike_sharing,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,57.11507034301758,0.31686416268348694,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
bike_sharing,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,53.27977752685547,0.29558664560317993,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
bike_sharing,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,56.8034782409668,0.31513550877571106,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
bike_sharing,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,52.907352447509766,0.2935205101966858,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
bike_sharing,kfold,3,3,sparsemax,NN-kNN (sparsemax),pure,pure,43.69596481323242,0.24241739511489868,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
bike_sharing,kfold,3,3,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,43.69838333129883,0.24243079125881195,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
bike_sharing,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,48.116455078125,0.26694145798683167,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
bike_sharing,kfold,3,3,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,46.75,0.2593606114387512,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
bike_sharing,kfold,4,4,softmax,NN-kNN (softmax),pure,pure,60.50944900512695,0.33304598927497864,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
bike_sharing,kfold,4,4,softmax,NN-kNN (softmax),adaptation,adaptation,54.464542388916016,0.2997746169567108,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
bike_sharing,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality,locality,59.65866470336914,0.3283632695674896,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
bike_sharing,kfold,4,4,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,53.82384490966797,0.296248197555542,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
bike_sharing,kfold,4,4,sparsemax,NN-kNN (sparsemax),pure,pure,47.43372344970703,0.26107674837112427,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
bike_sharing,kfold,4,4,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,47.712398529052734,0.2626105844974518,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
bike_sharing,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,50.991302490234375,0.2806578278541565,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
bike_sharing,kfold,4,4,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,49.067466735839844,0.2700689733028412,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
bike_sharing,kfold,5,5,softmax,NN-kNN (softmax),pure,pure,56.2811164855957,0.3083740472793579,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
bike_sharing,kfold,5,5,softmax,NN-kNN (softmax),adaptation,adaptation,49.95528030395508,0.2737136781215668,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
bike_sharing,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality,locality,70.75981140136719,0.38770532608032227,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
bike_sharing,kfold,5,5,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,62.37676239013672,0.3417730927467346,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
bike_sharing,kfold,5,5,sparsemax,NN-kNN (sparsemax),pure,pure,40.70099639892578,0.22300782799720764,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
bike_sharing,kfold,5,5,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,40.89717102050781,0.22408272325992584,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
bike_sharing,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,45.878177642822266,0.2513745129108429,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
bike_sharing,kfold,5,5,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,44.334014892578125,0.24291375279426575,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
wine,kfold,1,1,softmax,NN-kNN (softmax),pure,pure,0.6135483980178833,0.708503007888794,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
wine,kfold,1,1,softmax,NN-kNN (softmax),adaptation,adaptation,0.6127716898918152,0.7076060771942139,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
wine,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6079497337341309,0.7020378708839417,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
wine,kfold,1,1,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.6058725714683533,0.6996393203735352,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
wine,kfold,1,1,sparsemax,NN-kNN (sparsemax),pure,pure,0.6256065368652344,0.7224273085594177,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
wine,kfold,1,1,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6244192719459534,0.721056342124939,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
wine,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6247797608375549,0.7214726209640503,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
wine,kfold,1,1,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6188783645629883,0.7146578431129456,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
wine,kfold,2,2,softmax,NN-kNN (softmax),pure,pure,0.5935283899307251,0.6782674193382263,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
wine,kfold,2,2,softmax,NN-kNN (softmax),adaptation,adaptation,0.5949339270591736,0.6798736453056335,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
wine,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.5907195806503296,0.675057590007782,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
wine,kfold,2,2,softmax_locality,NN-kNN (softmax) + locality,locality + adaptation,locality + adaptation,0.5897749066352844,0.6739779710769653,True,nnknn,softmax_locality:locality + adaptation,NN-kNN (softmax) + locality - locality + adaptation,trained
wine,kfold,2,2,sparsemax,NN-kNN (sparsemax),pure,pure,0.6339960694313049,0.7245127558708191,True,nnknn,sparsemax:pure,NN-kNN (sparsemax) - pure,trained
wine,kfold,2,2,sparsemax,NN-kNN (sparsemax),adaptation,adaptation,0.6204274296760559,0.7090068459510803,True,nnknn,sparsemax:adaptation,NN-kNN (sparsemax) - adaptation,trained
wine,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality,locality,0.6334962844848633,0.7239415645599365,True,nnknn,sparsemax_locality:locality,NN-kNN (sparsemax) + locality - locality,trained
wine,kfold,2,2,sparsemax_locality,NN-kNN (sparsemax) + locality,locality + adaptation,locality + adaptation,0.6217913031578064,0.710565447807312,True,nnknn,sparsemax_locality:locality + adaptation,NN-kNN (sparsemax) + locality - locality + adaptation,trained
wine,kfold,3,3,softmax,NN-kNN (softmax),pure,pure,0.6619223356246948,0.76596599817276,True,nnknn,softmax:pure,NN-kNN (softmax) - pure,trained
wine,kfold,3,3,softmax,NN-kNN (softmax),adaptation,adaptation,0.6629149317741394,0.7671146392822266,True,nnknn,softmax:adaptation,NN-kNN (softmax) - adaptation,trained
wine,kfold,3,3,softmax_locality,NN-kNN (softmax) + locality,locality,locality,0.6606707572937012,0.7645177245140076,True,nnknn,softmax_locality:locality,NN-kNN (softmax) + locality - locality,trained
